setting,parameter,parameter_value,router_advantage,cost_difference,quality_difference,significance,conclusion_changed,status,n,p_raw,p_adjusted,effect_size,router_quality,router_cost,claim_reversed
static_baseline_mixture,mixture,always_gpt-4o,-0.04670329670329665,-0.0009611215109890125,-0.05494505494505497,0.00536765 (p_adj<0.05); p_raw=0.005; dz=-0.1947,true,tradeoff,364,0.005,0.005367647058823529,-0.194726360333802,0.8681318681318682,0.0007877658516483516,false
static_baseline_mixture,mixture,always_t3,-0.04670329670329665,-0.0009611215109890125,-0.05494505494505497,0.00536765 (p_adj<0.05); p_raw=0.005; dz=-0.1947,true,tradeoff,364,0.005,0.005367647058823529,-0.194726360333802,0.8681318681318682,0.0007877658516483516,false
static_baseline_mixture,mixture,uniform,-0.0366300366300365,-0.000139500961538462,-0.05494505494505497,0.00536765 (p_adj<0.05); p_raw=0.005; dz=-0.1947,true,tradeoff,364,0.005,0.005367647058823529,-0.194726360333802,0.8681318681318682,0.0007877658516483516,false
static_baseline_mixture,mixture,always_cheapest,-0.05494505494505497,0.000673065576923077,-0.05494505494505497,0.00536765 (p_adj<0.05); p_raw=0.005; dz=-0.1947,false,dominated,364,0.005,0.005367647058823529,-0.194726360333802,0.8681318681318682,0.0007877658516483516,false
static_baseline_mixture,mixture,always_most_expensive,-0.04670329670329665,-0.0009611215109890125,-0.05494505494505497,0.00536765 (p_adj<0.05); p_raw=0.005; dz=-0.1947,true,tradeoff,364,0.005,0.005367647058823529,-0.194726360333802,0.8681318681318682,0.0007877658516483516,false
static_baseline_mixture,mixture,uniform_mixture,-0.0366300366300365,-0.000139500961538462,-0.05494505494505497,0.00536765 (p_adj<0.05); p_raw=0.005; dz=-0.1947,true,tradeoff,364,0.005,0.005367647058823529,-0.194726360333802,0.8681318681318682,0.0007877658516483516,false
static_baseline_mixture,mixture,pairwise_50_Qwen/Qwen3.5_openai/gpt-o,-0.03159340659340659,0.00027130931318681303,-0.05494505494505497,0.00536765 (p_adj<0.05); p_raw=0.005; dz=-0.1947,false,dominated,364,0.005,0.005367647058823529,-0.194726360333802,0.8681318681318682,0.0007877658516483516,false
static_baseline_mixture,mixture,pairwise_50_t2_t3,-0.050824175824175866,-0.00014402796703296783,-0.05494505494505497,0.00536765 (p_adj<0.05); p_raw=0.005; dz=-0.1947,true,tradeoff,364,0.005,0.005367647058823529,-0.194726360333802,0.8681318681318682,0.0007877658516483516,false
static_baseline_mixture,mixture,pairwise_50_t1_t3,-0.027472527472527375,-0.0005457842307692317,-0.05494505494505497,0.00536765 (p_adj<0.05); p_raw=0.005; dz=-0.1947,true,tradeoff,364,0.005,0.005367647058823529,-0.194726360333802,0.8681318681318682,0.0007877658516483516,false
static_baseline_mixture,mixture,cost_matched_hull,-0.05494505494505497,0.000673065576923077,-0.05494505494505497,0.00536765 (p_adj<0.05); p_raw=0.005; dz=-0.1947,false,dominated,364,0.005,0.005367647058823529,-0.194726360333802,0.8681318681318682,0.0007877658516483516,false
